"","año","mes","ccaa","nivel","volumen"
"4751","2018","Marzo","País Vasco","1",18783.68
"4752","2018","Marzo","País Vasco","2",31179.59
"4753","2018","Marzo","País Vasco","3",49153.2
"4754","2018","Marzo","País Vasco","4",8784.19
"4755","2018","Marzo","País Vasco","5",8109.21
"4756","2018","Marzo","Valenciana, Comunidad","1",64137.57
"4757","2018","Marzo","Valenciana, Comunidad","2",58962.07
"4758","2018","Marzo","Valenciana, Comunidad","3",102997.88
"4759","2018","Marzo","Valenciana, Comunidad","4",20086.76
"4760","2018","Marzo","Valenciana, Comunidad","5",21863.98
"4761","2018","Mayo","Andalucía","1",96533.6
"4762","2018","Mayo","Andalucía","2",101571.21
"4763","2018","Mayo","Andalucía","3",146023.01
"4764","2018","Mayo","Andalucía","4",30059.09
"4765","2018","Mayo","Andalucía","5",40370.42
"4766","2018","Mayo","Aragón","1",13994.85
"4767","2018","Mayo","Aragón","2",21044.89
"4768","2018","Mayo","Aragón","3",26981.26
"4769","2018","Mayo","Aragón","4",5699.24
"4770","2018","Mayo","Aragón","5",4959.68
"4771","2018","Mayo","Asturias, Principado de","1",11053.85
"4772","2018","Mayo","Asturias, Principado de","2",14019.99
"4773","2018","Mayo","Asturias, Principado de","3",21463.79
"4774","2018","Mayo","Asturias, Principado de","4",3529.66
"4775","2018","Mayo","Asturias, Principado de","5",3621.07
"4776","2018","Mayo","Canarias","1",34722.57
"4777","2018","Mayo","Canarias","2",27979.91
"4778","2018","Mayo","Canarias","3",40524.91
"4779","2018","Mayo","Canarias","4",6251.7
"4780","2018","Mayo","Canarias","5",8889.77
"4781","2018","Mayo","Cantabria","1",5430.97
"4782","2018","Mayo","Cantabria","2",7237.59
"4783","2018","Mayo","Cantabria","3",10942.1
"4784","2018","Mayo","Cantabria","4",2062.58
"4785","2018","Mayo","Cantabria","5",1952.02
"4786","2018","Mayo","Castilla y León","1",22717.69
"4787","2018","Mayo","Castilla y León","2",34098.12
"4788","2018","Mayo","Castilla y León","3",54904.38
"4789","2018","Mayo","Castilla y León","4",10679.58
"4790","2018","Mayo","Castilla y León","5",8795.14
"4791","2018","Mayo","Castilla-La Mancha","1",25632.44
"4792","2018","Mayo","Castilla-La Mancha","2",26478.19
"4793","2018","Mayo","Castilla-La Mancha","3",39706.47
"4794","2018","Mayo","Castilla-La Mancha","4",8593.44
"4795","2018","Mayo","Castilla-La Mancha","5",9563.6
"4796","2018","Mayo","Cataluña","1",91283.51
"4797","2018","Mayo","Cataluña","2",107423.21
"4798","2018","Mayo","Cataluña","3",131544.97
"4799","2018","Mayo","Cataluña","4",28537.2
"4800","2018","Mayo","Cataluña","5",34981.49
"4801","2018","Mayo","Extremadura","1",10954.19
"4802","2018","Mayo","Extremadura","2",14965.17
"4803","2018","Mayo","Extremadura","3",21515.43
"4804","2018","Mayo","Extremadura","4",3606.45
"4805","2018","Mayo","Extremadura","5",4427.9
"4806","2018","Mayo","Galicia","1",29814.25
"4807","2018","Mayo","Galicia","2",39216.34
"4808","2018","Mayo","Galicia","3",58340.2
"4809","2018","Mayo","Galicia","4",10651.32
"4810","2018","Mayo","Galicia","5",9581.76
"4811","2018","Mayo","Islas Baleares","1",15738.65
"4812","2018","Mayo","Islas Baleares","2",14094.48
"4813","2018","Mayo","Islas Baleares","3",18729.05
"4814","2018","Mayo","Islas Baleares","4",3939.38
"4815","2018","Mayo","Islas Baleares","5",5059.13
"4816","2018","Mayo","La Rioja","1",2624.28
"4817","2018","Mayo","La Rioja","2",3890.94
"4818","2018","Mayo","La Rioja","3",4532.64
"4819","2018","Mayo","La Rioja","4",1047.04
"4820","2018","Mayo","La Rioja","5",1081.49
"4821","2018","Mayo","Madrid, Comunidad de","1",42698.08
"4822","2018","Mayo","Madrid, Comunidad de","2",86700.71
"4823","2018","Mayo","Madrid, Comunidad de","3",119751.03
"4824","2018","Mayo","Madrid, Comunidad de","4",22992.69
"4825","2018","Mayo","Madrid, Comunidad de","5",28514.96
"4826","2018","Mayo","Murcia, Región de","1",17113.15
"4827","2018","Mayo","Murcia, Región de","2",18324.33
"4828","2018","Mayo","Murcia, Región de","3",27317.33
"4829","2018","Mayo","Murcia, Región de","4",5045.07
"4830","2018","Mayo","Murcia, Región de","5",6961.22
"4831","2018","Mayo","Navarra, Comunidad Foral de","1",5458.19
"4832","2018","Mayo","Navarra, Comunidad Foral de","2",7475.26
"4833","2018","Mayo","Navarra, Comunidad Foral de","3",10573.3
"4834","2018","Mayo","Navarra, Comunidad Foral de","4",2288.65
"4835","2018","Mayo","Navarra, Comunidad Foral de","5",1689.69
"4836","2018","Mayo","País Vasco","1",17709.82
"4837","2018","Mayo","País Vasco","2",34241.8
"4838","2018","Mayo","País Vasco","3",48635.96
"4839","2018","Mayo","País Vasco","4",8871.82
"4840","2018","Mayo","País Vasco","5",8442.34
"4841","2018","Mayo","Valenciana, Comunidad","1",62828.78
"4842","2018","Mayo","Valenciana, Comunidad","2",65257.1
"4843","2018","Mayo","Valenciana, Comunidad","3",87822.54
"4844","2018","Mayo","Valenciana, Comunidad","4",18911.75
"4845","2018","Mayo","Valenciana, Comunidad","5",21144.32
"4846","2018","Noviembre","Andalucía","1",87498.43
"4847","2018","Noviembre","Andalucía","2",90289.57
"4848","2018","Noviembre","Andalucía","3",147087.52
"4849","2018","Noviembre","Andalucía","4",32395.42
"4850","2018","Noviembre","Andalucía","5",38180.69
"4851","2018","Noviembre","Aragón","1",12993.06
"4852","2018","Noviembre","Aragón","2",18202.37
"4853","2018","Noviembre","Aragón","3",26069.26
"4854","2018","Noviembre","Aragón","4",5252.08
"4855","2018","Noviembre","Aragón","5",4878.19
"4856","2018","Noviembre","Asturias, Principado de","1",11159.29
"4857","2018","Noviembre","Asturias, Principado de","2",13019.39
"4858","2018","Noviembre","Asturias, Principado de","3",23630.05
"4859","2018","Noviembre","Asturias, Principado de","4",4245.96
"4860","2018","Noviembre","Asturias, Principado de","5",4455.27
"4861","2018","Noviembre","Canarias","1",33654.68
"4862","2018","Noviembre","Canarias","2",24010.53
"4863","2018","Noviembre","Canarias","3",38397.32
"4864","2018","Noviembre","Canarias","4",7202.63
"4865","2018","Noviembre","Canarias","5",8370.04
"4866","2018","Noviembre","Cantabria","1",5036.34
"4867","2018","Noviembre","Cantabria","2",5773.97
"4868","2018","Noviembre","Cantabria","3",11945.64
"4869","2018","Noviembre","Cantabria","4",2204.37
"4870","2018","Noviembre","Cantabria","5",2017.97
"4871","2018","Noviembre","Castilla y León","1",21594.1
"4872","2018","Noviembre","Castilla y León","2",30542.6
"4873","2018","Noviembre","Castilla y León","3",55471.23
"4874","2018","Noviembre","Castilla y León","4",12091.62
"4875","2018","Noviembre","Castilla y León","5",8648.89
"4876","2018","Noviembre","Castilla-La Mancha","1",22159.67
"4877","2018","Noviembre","Castilla-La Mancha","2",22462.45
"4878","2018","Noviembre","Castilla-La Mancha","3",39643.84
"4879","2018","Noviembre","Castilla-La Mancha","4",9392.38
"4880","2018","Noviembre","Castilla-La Mancha","5",7780.34
"4881","2018","Noviembre","Cataluña","1",86274.87
"4882","2018","Noviembre","Cataluña","2",95663.52
"4883","2018","Noviembre","Cataluña","3",134510.28
"4884","2018","Noviembre","Cataluña","4",30129.56
"4885","2018","Noviembre","Cataluña","5",32913.23
"4886","2018","Noviembre","Extremadura","1",9779.68
"4887","2018","Noviembre","Extremadura","2",12632.37
"4888","2018","Noviembre","Extremadura","3",23526.04
"4889","2018","Noviembre","Extremadura","4",4146.36
"4890","2018","Noviembre","Extremadura","5",4343.99
"4891","2018","Noviembre","Galicia","1",27512.8
"4892","2018","Noviembre","Galicia","2",39315.12
"4893","2018","Noviembre","Galicia","3",56121.76
"4894","2018","Noviembre","Galicia","4",11874.85
"4895","2018","Noviembre","Galicia","5",9756.24
"4896","2018","Noviembre","Islas Baleares","1",15462.86
"4897","2018","Noviembre","Islas Baleares","2",14339.09
"4898","2018","Noviembre","Islas Baleares","3",21052.14
"4899","2018","Noviembre","Islas Baleares","4",4326.47
"4900","2018","Noviembre","Islas Baleares","5",4803.91
"4901","2018","Noviembre","La Rioja","1",2720.03
"4902","2018","Noviembre","La Rioja","2",3461.25
"4903","2018","Noviembre","La Rioja","3",6031.41
"4904","2018","Noviembre","La Rioja","4",1330.46
"4905","2018","Noviembre","La Rioja","5",1135.19
"4906","2018","Noviembre","Madrid, Comunidad de","1",40999.51
"4907","2018","Noviembre","Madrid, Comunidad de","2",75957.67
"4908","2018","Noviembre","Madrid, Comunidad de","3",114829.04
"4909","2018","Noviembre","Madrid, Comunidad de","4",24977.66
"4910","2018","Noviembre","Madrid, Comunidad de","5",26502.96
"4911","2018","Noviembre","Murcia, Región de","1",17641.88
"4912","2018","Noviembre","Murcia, Región de","2",18251.8
"4913","2018","Noviembre","Murcia, Región de","3",27635.04
"4914","2018","Noviembre","Murcia, Región de","4",5518.71
"4915","2018","Noviembre","Murcia, Región de","5",6670.34
"4916","2018","Noviembre","Navarra, Comunidad Foral de","1",4801.12
"4917","2018","Noviembre","Navarra, Comunidad Foral de","2",9001.69
"4918","2018","Noviembre","Navarra, Comunidad Foral de","3",9991.59
"4919","2018","Noviembre","Navarra, Comunidad Foral de","4",1865
"4920","2018","Noviembre","Navarra, Comunidad Foral de","5",1722.38
"4921","2018","Noviembre","País Vasco","1",17278.94
"4922","2018","Noviembre","País Vasco","2",30691.28
"4923","2018","Noviembre","País Vasco","3",47300.15
"4924","2018","Noviembre","País Vasco","4",8475.13
"4925","2018","Noviembre","País Vasco","5",7830.1
"4926","2018","Noviembre","Valenciana, Comunidad","1",58819.84
"4927","2018","Noviembre","Valenciana, Comunidad","2",57120.23
"4928","2018","Noviembre","Valenciana, Comunidad","3",90185.28
"4929","2018","Noviembre","Valenciana, Comunidad","4",19975.23
"4930","2018","Noviembre","Valenciana, Comunidad","5",20318.68
"4931","2018","Octubre","Andalucía","1",94533.14
"4932","2018","Octubre","Andalucía","2",102376.66
"4933","2018","Octubre","Andalucía","3",151701.29
"4934","2018","Octubre","Andalucía","4",31996.52
"4935","2018","Octubre","Andalucía","5",39287.65
"4936","2018","Octubre","Aragón","1",14872.61
"4937","2018","Octubre","Aragón","2",19583.79
"4938","2018","Octubre","Aragón","3",26094.1
"4939","2018","Octubre","Aragón","4",6375.88
"4940","2018","Octubre","Aragón","5",4867.9
"4941","2018","Octubre","Asturias, Principado de","1",11505.9
"4942","2018","Octubre","Asturias, Principado de","2",13856.01
"4943","2018","Octubre","Asturias, Principado de","3",23661.63
"4944","2018","Octubre","Asturias, Principado de","4",4023.8
"4945","2018","Octubre","Asturias, Principado de","5",4149.67
"4946","2018","Octubre","Canarias","1",35565.69
"4947","2018","Octubre","Canarias","2",27731.41
"4948","2018","Octubre","Canarias","3",38897.27
"4949","2018","Octubre","Canarias","4",6885.45
"4950","2018","Octubre","Canarias","5",9677.69
"4951","2018","Octubre","Cantabria","1",7250.02
"4952","2018","Octubre","Cantabria","2",7168.13
"4953","2018","Octubre","Cantabria","3",11138.42
"4954","2018","Octubre","Cantabria","4",2450.01
"4955","2018","Octubre","Cantabria","5",1993.1
"4956","2018","Octubre","Castilla y León","1",23526.29
"4957","2018","Octubre","Castilla y León","2",33102.46
"4958","2018","Octubre","Castilla y León","3",56738.06
"4959","2018","Octubre","Castilla y León","4",11214.75
"4960","2018","Octubre","Castilla y León","5",8847.09
"4961","2018","Octubre","Castilla-La Mancha","1",23437.95
"4962","2018","Octubre","Castilla-La Mancha","2",24620.9
"4963","2018","Octubre","Castilla-La Mancha","3",42057.53
"4964","2018","Octubre","Castilla-La Mancha","4",9677.89
"4965","2018","Octubre","Castilla-La Mancha","5",9055.72
"4966","2018","Octubre","Cataluña","1",95864.33
"4967","2018","Octubre","Cataluña","2",105432.23
"4968","2018","Octubre","Cataluña","3",134861.52
"4969","2018","Octubre","Cataluña","4",29744.22
"4970","2018","Octubre","Cataluña","5",34307.49
"4971","2018","Octubre","Extremadura","1",12486.91
"4972","2018","Octubre","Extremadura","2",16518.89
"4973","2018","Octubre","Extremadura","3",23967.21
"4974","2018","Octubre","Extremadura","4",4109.39
"4975","2018","Octubre","Extremadura","5",4872
"4976","2018","Octubre","Galicia","1",35319.91
"4977","2018","Octubre","Galicia","2",51773.32
"4978","2018","Octubre","Galicia","3",61286.94
"4979","2018","Octubre","Galicia","4",11828.93
"4980","2018","Octubre","Galicia","5",9772.38
"4981","2018","Octubre","Islas Baleares","1",17485.4
"4982","2018","Octubre","Islas Baleares","2",14169.36
"4983","2018","Octubre","Islas Baleares","3",18732.02
"4984","2018","Octubre","Islas Baleares","4",4092.79
"4985","2018","Octubre","Islas Baleares","5",5121.14
"4986","2018","Octubre","La Rioja","1",3690.65
"4987","2018","Octubre","La Rioja","2",4222.44
"4988","2018","Octubre","La Rioja","3",5879.82
"4989","2018","Octubre","La Rioja","4",1243.15
"4990","2018","Octubre","La Rioja","5",1073.99
"4991","2018","Octubre","Madrid, Comunidad de","1",42759.41
"4992","2018","Octubre","Madrid, Comunidad de","2",86441
"4993","2018","Octubre","Madrid, Comunidad de","3",113356.08
"4994","2018","Octubre","Madrid, Comunidad de","4",24658.81
"4995","2018","Octubre","Madrid, Comunidad de","5",26761.09
"4996","2018","Octubre","Murcia, Región de","1",18767.62
"4997","2018","Octubre","Murcia, Región de","2",18376.98
"4998","2018","Octubre","Murcia, Región de","3",26205.17
"4999","2018","Octubre","Murcia, Región de","4",4998.6
"5000","2018","Octubre","Murcia, Región de","5",7640.95
"5001","2018","Octubre","Navarra, Comunidad Foral de","1",5414.6
"5002","2018","Octubre","Navarra, Comunidad Foral de","2",8247.23
"5003","2018","Octubre","Navarra, Comunidad Foral de","3",12096.07
"5004","2018","Octubre","Navarra, Comunidad Foral de","4",2414.31
"5005","2018","Octubre","Navarra, Comunidad Foral de","5",2242.11
"5006","2018","Octubre","País Vasco","1",18588.24
"5007","2018","Octubre","País Vasco","2",33095.89
"5008","2018","Octubre","País Vasco","3",47554.89
"5009","2018","Octubre","País Vasco","4",8528.94
"5010","2018","Octubre","País Vasco","5",8930.11
"5011","2018","Octubre","Valenciana, Comunidad","1",63807.05
"5012","2018","Octubre","Valenciana, Comunidad","2",61783.17
"5013","2018","Octubre","Valenciana, Comunidad","3",91670.07
"5014","2018","Octubre","Valenciana, Comunidad","4",20539.95
"5015","2018","Octubre","Valenciana, Comunidad","5",20944.23
"5016","2018","Septiembre","Andalucía","1",99236.41
"5017","2018","Septiembre","Andalucía","2",110283.82
"5018","2018","Septiembre","Andalucía","3",139912.43
"5019","2018","Septiembre","Andalucía","4",29645.16
"5020","2018","Septiembre","Andalucía","5",40125.66
"5021","2018","Septiembre","Aragón","1",14056.69
"5022","2018","Septiembre","Aragón","2",27157.12
"5023","2018","Septiembre","Aragón","3",25582.18
"5024","2018","Septiembre","Aragón","4",5601.23
"5025","2018","Septiembre","Aragón","5",4973.36
"5026","2018","Septiembre","Asturias, Principado de","1",10751.26
"5027","2018","Septiembre","Asturias, Principado de","2",15774.95
"5028","2018","Septiembre","Asturias, Principado de","3",22946.06
"5029","2018","Septiembre","Asturias, Principado de","4",3888.78
"5030","2018","Septiembre","Asturias, Principado de","5",3900.37
"5031","2018","Septiembre","Canarias","1",37674.81
"5032","2018","Septiembre","Canarias","2",27139.79
"5033","2018","Septiembre","Canarias","3",32397.98
"5034","2018","Septiembre","Canarias","4",6676.59
"5035","2018","Septiembre","Canarias","5",8722.55
"5036","2018","Septiembre","Cantabria","1",5221.81
"5037","2018","Septiembre","Cantabria","2",7089.22
"5038","2018","Septiembre","Cantabria","3",13013.32
"5039","2018","Septiembre","Cantabria","4",2337.15
"5040","2018","Septiembre","Cantabria","5",2355.69
"5041","2018","Septiembre","Castilla y León","1",25096.01
"5042","2018","Septiembre","Castilla y León","2",49049.43
"5043","2018","Septiembre","Castilla y León","3",53363.68
"5044","2018","Septiembre","Castilla y León","4",10562.32
"5045","2018","Septiembre","Castilla y León","5",8490.17
"5046","2018","Septiembre","Castilla-La Mancha","1",25884.69
"5047","2018","Septiembre","Castilla-La Mancha","2",26048.27
"5048","2018","Septiembre","Castilla-La Mancha","3",38763.48
"5049","2018","Septiembre","Castilla-La Mancha","4",8549.95
"5050","2018","Septiembre","Castilla-La Mancha","5",9540.14
"5051","2018","Septiembre","Cataluña","1",88035.66
"5052","2018","Septiembre","Cataluña","2",106801.1
"5053","2018","Septiembre","Cataluña","3",124494.69
"5054","2018","Septiembre","Cataluña","4",26607.73
"5055","2018","Septiembre","Cataluña","5",34382.39
"5056","2018","Septiembre","Extremadura","1",11475.37
"5057","2018","Septiembre","Extremadura","2",17986.59
"5058","2018","Septiembre","Extremadura","3",22625.28
"5059","2018","Septiembre","Extremadura","4",4758.06
"5060","2018","Septiembre","Extremadura","5",4959.21
"5061","2018","Septiembre","Galicia","1",33869.35
